ID,Medicine,Website,Source,Link,Review,Overall Rating,Effectiveness,Ease of use,Satisfaction,People upvoted,People downvoted,Date,Reviewer characteristics,Helps overall with kidney stones,Helps overall with gallstones,Says that has suffered from condition for a long time (>1 year),Someone who makes large amounts of stones (>10 total),Asserts significant reduction in pain on net,Provides detailed background,Works as a prophylactic,Mentions breaking of stones,Mentions shrinking of the stones,Mentions softening of stones,Mentions stone gravel/dust/dissolved,"Stone came out soon after taking it (3 day window or ""a few days later"")",Deferences,Medical Personel Was Surprised or Skeptical,Significant (>50%) pain relief within 24 hours,Significant (>50%) pain relief within a week,Consumption Method,Dose,Stone characteristics,Provides contact info,Admits it sounds non-credible/identifies as a skeptic,Stone passed with no or almost no pain,Provides objective measurements,Comments,Promotes specific brand,Speaks for someone else,Side effects mentioned,Super high quality,Incredible accounts,Unexpected Positives,Length Filtered,Length (words),Classification method
274,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"I'd say for the last 13 months I have suffered from crippling anxiety. Like bad, I would wake up every single day feeling sick, in a dream like state, I would get ready to head to work or out with friends, or to the grocery or anywhere and I would just feel so anxious it physically made me sick. I actually ended up on the ER because I was having a panic attack and thought I was dying!! A co worker suggested ashwagandha, months ago. I was in the supermarket a few weeks ago walking to the check out ready to get the heck out of there and grabbed some ashwagandha gummies just thinking to myself why not try... I hopped in my vehicle and took 2 gummies... From what seemed that moment on I've felt 95% back to normal. None of the symptoms I mentioned above have been present at all since taking the supplement. My mind doesn't race anymore, I'm not dizzy or tense or anything!!!  I feel like they have saved my life.",5.0,5,5,5,1,0,2022-01-27,19-24 | 1 to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,anxiety,,,,,176,LLM
275,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,Used Elderberry and Ashwagandha tea for few days and am now on Prednisone(steroid) and Benadryl because of the Moderate allergic reaction I'm experiencing it's either the allergen or it hyped my Immune System and I'm reacting to a still unfounded substance. Never had food allergies before using Ashwagandha it's the only newly exposed substance I've ingested. This substance must be reviewed by the FDA and managed to a much better degree.,1.3,1,2,1,1,0,2022-01-07,25-34 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,allergic reaction,,,,,71,LLM
276,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"Took the Goli Ashwagahnda gummies for 3 nights hoping it would help me sleep. Did not help with sleep and gave me a headache, severe fatigue and felt depressed. Stopped taking and feel better. I'll live with less sleep.",1.7,1,3,1,1,0,2022-01-05,45-54 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,"headache,fatigue,depression",,,,,39,LLM
277,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"During Covid surge i started having this as a precaution. It not only improved my immunity, it also helps me from stress, anxiety etc and my work output and family life improved a lot. I had seizure symptoms, that also gone after regularly taking this in morning and evening along with Milk. Also boosted my health and confidence and interest towards everything.",5.0,5,5,5,1,0,2021-12-16,25-34 | 1 to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,LLM
278,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"Better energy, during high stress I'm way more calm and clear minded. Have new sense of being at peace .",5.0,5,5,5,1,0,2021-12-10,19-24 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,LLM
279,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"I took only have the recommended dose just to be safe since it was my first time taking this and after about 20 minutes it caused me to have a horrible panic attack and made me feel like passing out. My heart was racing, sound and light sensitivity were extremely heightened. I could barely put together sentences and I felt like I had taken hard drugs. Never took it again. But on the bright side taking this and it's bad reaction helped me realize I have thyroid issues which were causing the symptoms I was originally taking this for.",1.0,1,1,1,1,0,2021-11-28,25-34 | ,,,,,,,,,,,,,,,,,,,,,,,,,,,"panic attacks,fainting sensation,racing heart,light sensitivity,sound sensitivity,confusion",,,,,99,LLM
280,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"I stated taking this because I wanted to find a more natural way to focus and stop my ADHD meds. After researching it everything else that came with it was a bonus! I can tell you I was depressed like never before and this got me up, out, and motivated again. I get the over the counter pills from grocery and take one a dayâ¦. It's been a great experience for me.",5.0,5,5,5,1,0,2021-11-18, | ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,LLM
281,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"Mellows response to high stress situations, perceived to help relax at night falling asleep",4.0,4,4,4,1,0,2021-11-12,45-54 | 2 to less than 5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,LLM
282,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"The first thing I noticed after taking Ashwaganda is that I no longer had the feeling everyday that I've been crying. I've been struggling with anxiety and OCD for years, have taken Zoloft which helped but the side effects & weight gain bothered me. Lost weight as soon as I got off Zoloft. Also have tried bupropion and accidentally got temporarily hooked on TRAMADOL which is worse than rat poison. The local health food store owner recommended the Ashwaganda, and I've been taking Agobi brand maximum strength for a few months now and have had zero negative side effects. I do believe it has really worked for me and will continue to take this supplement.",4.7,5,5,4,1,0,2021-11-11,55-64 | 1 to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,Agobi,,,,,,,115,LLM
283,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"I started taking ashwagandha for my anxiety as it had gotten so bad i needed to do something. After two weeks of taking ashwagandha (60 mg once a day) i felt great. Hardly any anxiety, sleeping well, totally back to normal. However, you can build up a tolerance to ashwagandha and that's what happened to me. After about 2 months of taking ashwagandha everyday it no longer worked for me and i began having panic attacks regularly and insomnia. i stopped taking the ashwagandha and my symptoms were worse than before. I was experiencing withdraw symptoms. Ashwagandha did work for me, but i recommend taking a smaller dose and not everyday to avoid building a tolerance.",3.3,5,2,3,1,0,2021-10-28,19-24 | 1 to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,"panic attacks,insomnia,withdrawal symptoms",,,,,116,LLM
284,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,This supplement made me nervous and very angry.,2.0,1,4,1,1,0,2021-10-26,45-54 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,"nervousness,anger",,,,,8,LLM
285,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"I decided to to visit a health store shortly after I re started jogging and training. Along with my purchase of protein, creatine and pre workout I purchased ashwaganda powder. It was purchased initially to help with anxiety and stress which was building up due to tense work and stress with my partner. I didnt even think about sex but with a daily routine of ashwaganda and excercise I noticed an increased level of libido, testosterone and sex drive. I have never been more attracted to my partner as to now and it feels good to fix what was missing in our relationship. I start my morning with water. Ashwaganda powder. Protein and creatine mixed with frozen berries and sometimes some yogurt. Dont expect instant results but stay consistent with 2 to 4 weeks and u will feel the benefits. I'm not sure what will happen once I stop using the ashwaganda as it has not been recommended for long term use.",4.3,5,4,4,1,0,2021-10-12,35-44 | 1 to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,LLM
286,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"I use a product called InnerCalm from the company Arbonne, it also includes saffron however Ashwaganda is the main ingredient. After years of dealing with neuro lyme and ptsd related anxiety, this is the first thing that has worked for me. I have control over my emotions and I can reel myself back in when my mind starts to run.",5.0,5,5,5,1,0,2021-10-07,19-24 | 1 to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,Arbonne,,,,,,,60,LLM
287,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"I suffer from anxiety  which prohibits me from accomplishing so much and even just driving in traffic I have anxiety attacks. Let me tell you, this has been a true life saver! I have only been taking this for two weeks and I already see an improvement. I am more alert, focused and my anxiety level has gone down tremendously. I have been taking the PLNT brand vegetable capsules. I would highly recommend this for stress and cognitive function.",5.0,5,5,5,2,0,2021-09-14,35-44 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,PLNT,,,,,,,79,LLM
289,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,Ashwagandha 800mg capsules have improved my overall health in many ways. I've been taking it for a month now and have noticed my arthritis pain isn't as painful as before. My anxiety is less and I'm sleeping through the night. I've also noticed some weight loss with it. I would recommend this to anyone looking to improve on all the topics I've mentioned in my review.,5.0,5,5,5,2,0,2021-09-12,45-54 | 1 to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,LLM
290,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"Under extreme stress, my knuckles buldged, my fingers twisted, Drs declared Arthritus & Fibromyalgia, wanted to give pain pills. I have residuals of ABI/TBI. Cannot take pain pills, they ruin cognitive function & Viox was killing my heart, other anti-infammatories were destroying my liver/liver pain & inflammation. So, I had aready stopped the Rx regimin &  begun taking turmeric, ginger, & pulverized afromomum, & Abhyanga treatments from a friend.These in combination with yoga and breathing meditations had begun to help my pain. But the stress was still there. The Ayurvedic Doc my friend sent me to added Ashwaghanda & suggested fasting/kitchadi meal 1 day week.  Ashwaghanda is amazing! My stress? I could take it in my tea or even just shake the bag, open, and inhale for emergency, like dealing with Ma's husband, and it wasn't a ""high"" just a sudden ability to focus and calm. I could go from shaking and crying to, ""Right. That's his issue, not mine"" in less than a minute. Clarity. That's what it does. Because if you can think, you can choose, and if you can choose, who would choose to be hurt by some horrible person cutting them down and blaming for stuff that isn't right, and on and on? Within 3 months, the knuckles returned to normal; my fingers uncurled, and I rarely feel pain now.",5.0,5,5,5,2,0,2021-09-02,45-54 | 1 to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,LLM
291,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,I'm taking now also but my heartbeat running May be I'm taking high dose  I will reduce dose  Hope it will work to me,3.0,3,3,3,2,0,2021-08-30,25-34 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,elevated heart rate,,,,,24,LLM
292,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"This made me anxious, irritable, moody, and I just didn't like myself.  I was going to set up an appointment to be see.  However, I stopped this supplement and I am becoming more of myself (happy).  I think I will leave this alone.  It made me think I had a chemical imbalance and very paranoid about everything.",1.7,1,3,1,2,0,2021-08-27,55-64 | ,,,,,,,,,,,,,,,,,,,,,,,,,,,"anxiety,irritability,mood changes,paranoia",,,,,57,LLM
293,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,Omg the anxiety attacks I had were unbelievable. Im staying with the apple cider ones. These blue ones are not my thing. I had flash backs and everything.,1.0,1,1,1,2,0,2021-08-22,35-44 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,"anxiety attacks,flashbacks",,,,,28,LLM
294,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"I have been taking Goli Gummies Berries 2@ the morning.  I have experienced itching,  swelling of my face lip, and tongue.  I think maybe I should have started with taking just one after reading the reviews.  I purchased Ashwagandha tea Oregon's wild harvest brand with no side effects. It has been less than one month, I sleep sound, blood pressure decreasing no other medications.",4.7,5,5,4,2,0,2021-08-22,65-74 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,"itching,swelling,face swelling,lip swelling,tongue swelling",,,,,64,LLM
295,Ashwagandha,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-953-ASHWAGANDHA,"This stuff is terrible! It tells you all the benefits but doesn't warn you of the bad effects especially if you have thyroid problems *BEWARE* it put me in a terrible state and by the time I realized it, it messed up my mental state (suicidal thoughts) and health. This stuff is terrible!!!!!! Let me remind you I took this for stress and sleep and it did none of that for me but made me worse almost ended up in a mental institution. My anxiety was tru the roof. Thank God I am good now.",1.0,1,1,1,0,2,2021-08-13,35-44 | less than 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,"suicidal thoughts,anxiety",,,,,95,LLM
