source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Garcinia,Barbara,65-74,6 months to less than 1 year,Weight loss,2015-01-24,5,5,5,5,"When i was using it, i steadily lost weight.I ran out & gained weight. ",18,24
Garcinia,Life's A Journey,35-44,less than 1 month,Other,2015-01-22,1,1,1,1,"I took 1500mg for one day and that was it. I had a headache all day and at the end of the day I had a one hour bout with diarrhea. I'm not sure if this is a side effect that goes away after a while but, to me, it's not worth it. I'm a mom of 4 and I need to function all day. I'll continue eating smart and exercising. ",3,3
Garcinia,Garcinia Cambogia,65-74,1 to 6 months,Weight loss,2015-01-22,2,1,4,1,"I have taken 8 bottles of the Garcinia Cambogia and haven't lost any weight so I tried a bottle of the liquid, still nothing so I gave it up after spending all the money I had on it. I truly wished it would have worked. I even tried doubling thew reccomended dosage to 2 in the morning and 2 in the afternoon, that never helped either. thank you  Clifford  Miller  : )",35,45
Garcinia,ladiboss4678,45-54,,Weight loss,2015-01-21,1.6666666666666667,1,3,1,"I took purely inspired garcinia cambogia and noticed severe, migraine like headaches within an hour after taking the recommended dosage. I realized the pattern 4 days after I started the first dosage which is today. After reading these post, l will never take any dietary supplements again. By the way, I changed my diet 2 weeks ago, and lost 5 pounds with my excercise regimen included. I gained 2 pounds since taking the supplement. Ridiculous.",20,24
Garcinia,,45-54,less than 1 month,Weight loss,2015-01-21,1.6666666666666667,1,3,1,The slimming gardenia and slimming cleanse is the biggest RIPOFF - there is no trial can you cannot cancel an order they give you wrong telephone numbers to call and cancel orders so you are charged 0ver $170.00 for their products that DO NOT WORK. Better forget trying to cancel or get a refund for a product that does not work - ,22,24
Garcinia,maggiespearl 1,65-74,less than 1 month,Weight loss,2015-01-21,2,1,4,1,I stopped taking this product after several days as I had discomfort in my lower gut and a watery discharge from my bowels. No weight loss! ,10,11
Garcinia,,55-64,less than 1 month,Weight loss,2015-01-20,2.3333333333333335,1,5,1,"I have been taking BIOGEN GARCINIA CAMBOGIA capsules 2 X daily as per instructions for 2 weeks.  For the last week I have experienced severe stomach cramps, diarrhea, headaches and mild dehydration.  No weightloss or appetite control.      This has been a frightening experience for me and would urge people to be very careful in chosing to use this product",24,24
Garcinia,garcinia doesn't work. made me sick. ,35-44,1 to 6 months,Weight loss,2015-01-20,2,1,4,1,"It curbed my appetite. I felt lighter. No weight loss. Tried to eat foods that was not processed, still no weight loss.this was over a period of two months.tried caruso's garcinia cambogia 7500mg first month and healthy life garcinia cambogia 2nd month. Both with swiss liver detox.if anything I had diahhorea twice and arm and hand tingled and hurt. Ankles swelled up and feet so sore couldn't walk for first hour of each day.  I now have stopped garcinia cambogia and kept up detox.  This seems to be better and losing centimeters with a fresh unprocessed lifestyle change. I don't participate in these posts but an active reader. But please save your money. This stuff regardless of where u bought it or the brand, it just doesn't work. If u want to use the green bean detox use it with a smart eating plan.",14,15
Garcinia,headache,45-54,less than 1 month,Weight loss,2015-01-19,2,1,4,1,"Just started 100% Garcinia Cambogia by purely inspired. First night I only took one with water. Today I only took one with water before each meal. I have been having headaches, so I took my blood pressure and sure enough it is going up. I have pain in my right hand (swelling? maybe) and my right ankle/foot. Energy level did seem to go up today. Noticing somewhat of a mood change. After reading so many other negative reports on this I am thinking I should just return this bottle and stick with my other life style changes. Which is too bad because I was looking forward to the extra energy!  ",17,17
Garcinia,ineke,75 or over,less than 1 month,Obesity,2015-01-17,1.6666666666666667,1,3,1,So far i have not seen any results,1,1
Garcinia,Lady,35-44,1 to 6 months,Weight loss,2015-01-17,1.6666666666666667,1,3,1,I've been using it for about 2 months a with no results.,16,18
Garcinia,,55-64,,Obesity,2015-01-16,1,1,1,1,Super nauseous with abdominal cramping after one dose.olive colored diarrhea.,1,1
Garcinia,blueivory,65-74,less than 1 month,Obesity,2015-01-15,4.333333333333333,4,4,5,"Bought 100 tabs of 1600mb Garcinia by ""purely inspired"" at Walmart for less than $25. After a week of forgetting to take it B4 meals as suggested several times I've still lost 4 lbs. Started at 211 and goal is 140lbs. No noticible side effects so far. It really does curb your appitite. Somehow my nightime TV munchie urges have dropped to almost none! Best weight loss suppliment I've tried so far.  DON'T waste your money ordering online when Walmart carries it! Research WM pharmacy website and see which rendition of Garcinia you want and happy shopping!",8,8
Garcinia,,45-54,less than 1 month,Weight loss,2015-01-14,2,1,4,1,makes you feel like youre going to puke.  Feel totally scammed.  BIG waste of my hard earned money ,18,20
Garcinia,Luiz,65-74,1 to 6 months,Weight loss,2015-01-14,4.333333333333333,4,5,4,"8 weeks, shed 10 lbs",8,9
Garcinia,,35-44,less than 1 month,Weight loss,2015-01-13,2.3333333333333335,1,5,1,"I used the Patch MD transdermal patch for weight loss. The main ingredient is garcinia cambogia. After the 5th day,  my depression was out of control and my stomach was really sick.  I wasn't nauseated,  but it just hurt. My mood was awful. This has happened before with other fat loss pills.  I'm sad it happened again.  I thought transdermal would help cut back the stomach discomfort,  but no. ",16,18
Garcinia,,35-44,less than 1 month,Weight loss,2015-01-13,2.3333333333333335,1,5,1,"I was on this for 4 days and experienced nausea, abdominal bloating, gas and severe headaches. I would not suggest that you waste your money on this product. I haved worried all of my co-workers, friends and family about this product. Save your money.",21,22
Garcinia,Holly,25-34,1 to 6 months,Other,2015-01-13,5,5,5,5,"I follow instructions, and i feel a huge boost in energy.  Also great in boosting metabolism, my food is getting digested quite well, and am Losing an average of 3 pounds per week. ",8,8
Garcinia,lms1212,19-24,1 to 6 months,Weight loss,2015-01-12,1,1,1,1,"Lots of diahrrea due to the high percentage of laxatives found in this pill. Its a rip off. It causes u to get extremely malnurished. All this pill is, is an overpriced version of miralax. There is no miracle chemicle compound found in the garcinia fruit to help deteriorate fat cells in your body. This is the biggest nationwide SCAM ive ever seen",24,31
Garcinia,jackpot420,25-34,less than 1 month,Weight loss,2015-01-11,3.3333333333333335,2,3,5,,2,7
Garcinia,venkateshwar.rao,25-34,less than 1 month,Weight loss,2015-01-11,1.3333333333333333,1,2,1,"this product was featured in amazon website.by going through reviews and product information i ordered it and started using it twice a day .for the first week it was ok ,but from 10th day i got an irritation in my right lungs and then it was innapproprite for me even breathe or even climb steps ,my pain started increasing day by day .finally by 15th day i had to stop taking this treatment because it directly hit through my lungs injuring its function.as i got cheated with the website advertisement i am giving my statement,never trust these type of products..worthless  ",16,21
Garcinia,Trapped,13-18,less than 1 month,Weight loss,2015-01-09,3.6666666666666665,3,5,3,"I haven't been taking hca pills long enough to know whether it is effective in assisting weight loss, although I am experiencing side effects such as constant mild head aches, digestive discomfort, and nausea. I don't know if this is due to the drug, but I feel as if others should know that this can happen while taking it.",20,20
Garcinia,,45-54,less than 1 month,Weight loss,2015-01-09,1.6666666666666667,1,3,1,"This product caused severe gas and bloating and by the end of the first week, cramping.  My digestive system is a mess.  When I eat, I immediately bloat and feel extremely uncomfortable and experienced nausea by day 5.  Not working for me.",18,20
Garcinia,,35-44,less than 1 month,Weight loss,2015-01-06,4.333333333333333,4,4,5,I have been taken this for a few days and have already lost 4 pounds. It has caused diarrhea and some insomnia. The insomnia has gotten better. I have read somewhere that the diarrhea is caused by your body disposing of the fat that pill blocks. I have experienced mild nauseousness. I have plenty of energy and am very satisfied.,22,25
Garcinia,,55-64,,Weight loss,2015-01-04,4,4,4,4,,11,13
Garcinia,MMS90,19-24,1 to 6 months,Weight loss,2015-01-02,2,1,4,1,"I've taken garcinia cambogia for a month, and have no results. I'm constantly nauseous, and have had diarrhea since starting it, though no weight loss. Maybe it works for some but it didn't for me.",18,20
Garcinia,aleighn,35-44,1 to 6 months,Weight loss,2015-01-02,1.3333333333333333,1,2,1,Does not work. Don't waste your money.,14,14
Garcinia,kay,65-74,less than 1 month,Weight loss,2015-01-01,2.3333333333333335,1,5,1,Have taken it since 12/02/2014. No results at all.,18,18
