source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Ashwagandha,eks,25-34,1 to less than 2 years,Other,2023-03-19,2,2,3,1,"I started supplementing with a powder in my coffee, in an attempt to help balance my body from an array of symptoms relating to hormonal imbalance when recovering from stopping hormonal birth control nearly 2 years ago. I took a powder from a health food store. Unfortunately it has taken me over a year to connect the dots and realize the ashwaghanda I incorporated into my natural treatments was then the culprit of some of the very symptoms I was trying to combat. Namely: low/no sex drive, being completely emotionally numb, extreme fatigue, debililtating brainfog. I will say it can lower anxiety, but along with this lowers my ability to feel any emotion at all and during acute stage I felt like a complete zombie, and had zero motivation. This affects so many hormones (is GABAergic, serotonergic, dopaminergic, affects your sex hormones, drastically lowers cortisol) The strong effect on all of this resulted in persistent and impactful imbalance eg: you really, really need cortisol..at the correct levels, to feel motivated and content emotionally) Yes I cycled it, and took half a teaspoon on the days I had it, a common recommendation. It wasn't til I restocked and commenced a new cycle nearly every day for 3 weeks (in January this year) that I noticed something was really, really wrong.. It does not work well with my, and many others' bodies. I have now been 2.5 months off so far and the extreme fatigue, brainfog, demotivation, and feeling dead inside have subsided (they were practically debilitating and I have lost a lot of my life to this supplement making me sick). I am becoming much more alert, my menstrual cycle is no longer extremely short like 21 days, I still can't feel all my emotions, nor is my sex drive working and that is significant, beyond having sex. Sexual energy is a life force, the feeling of embodiment. Whereas I am dissociated. I am 30 and know myself very, very well and this is distinctly an imbalance my body/brain are trying to recover from- my thoughts themselves are not negative. I literally can't feel my emotions. This really is not for everyone, please be careful and know that as an ayurvedic herb act very differently on each person depending on their energetic/biological make up and it would be best assessed and monitored by a qualified practitioner of herbal medicine. The consistency of use may also vary a lot per person, IF you're suited to use it, Too many people take this with bare minimum information. It is a drug, and it can have significant, lasting effects that are very detrimental. Be very careful",1,1
Ashwagandha,Caleb,13-18,less than 1 month,Other,2023-03-17,1,1,1,1,"Took 1 concentrated 125 mg dose. Within 12 hours I began having a pretty bad stomach ache. 5 hours later I was throwing up. I couldnât sleep that night because my heart rate was abnormally high. 0/10 do not recommend, or at least, be very cautious",1,1
Ashwagandha,#hjoseph7,55-64,less than 1 month,Other,2023-03-11,2,1,4,1,"I was having a slight case of Anxiety due to job related issues, so I decided to look up a mood enhancing suplement online. That's when I ran into a company selling Ashwagandha on Amazon. The first day I took this I did not feel anything at all. It sort of reminded me of St. John Wort the bottle which has been sitting on my shelf for 5 years with minimal use except as a Placebo. In any case, I didn't want to give up, so I took it for another few days. By the 4th day my Anxiety had become more accute. I also had problems sleeping. It was like my mind was racing and I could not crontrol the recurring thoughts. I actually felt Synapses and Neurons going off in my brain like a July 4th fire-works celebration ! This is the second (and definitely the last time time) I had this reaction with Ashwagandha. At least the St Johns Wort didn't keep me from sleeping. This supplement is just not for me ..   ",1,1
Ashwagandha,,55-64,1 to 6 months,Other,2023-03-08,5,5,5,5,Notice a marked difference in anxiety levels when taking as directed.  When taken anxiety level is greatly reduced.,1,1
Ashwagandha,djgets,65-74,less than 1 month,Other,2023-03-08,1.6666666666666667,1,3,1,"BEWARE OF ASHWAGANDHA if you have autoimmune issues or take blood pressure medication.  I spent 1 1/2 years suffering long haul covid symptoms of light headedness and fatigue but finally got better.  Many supplements that I've been taking may have helped me.  I received a free, unsolicited bottle of Ashwagandha in the mail from a supplier of another supplement that I was using.  I happened to open the package at the time I was taking my other supplements so thought that I would try it.  Within fifteen minutes of taking it, I got light headed and this lasted through the day and now into the next morning as I write this. I also have fatigue.  I later saw on WebMD that you should avoid Ashwagandha if you have autoimmune issues or take blood pressure medication (which both apply to me).  I am very concerned that Ashwagandha has resurrected my long haul covid symptoms and dearly hope that this is just temporary.",0,1
Ashwagandha,Some_old_fart,55-64,6 months to less than 1 year,Other,2023-03-04,4.333333333333333,4,5,4,"While it may be a placebo effect, I do feel different after starting a daily regime of 4400mg of Ashwagandha in gummy form along with regular daily vitamins and my daily prescribed 80mg of Adderal. I did experience stomach discomfort at the end of the first week at a 4400mg dosage, reduced it to a 2200mg daily dosage for 7 days, which eliminated the stomach problems, then returned to 4400mg without further problems. I feel clearer, more positive, and more energized with the Ashwagandha supplementing my Rx and daily vitamins, and I do notice a difference if I skip them in the morning.  ",1,1
Ashwagandha,Ernesto,45-54,1 to 6 months,Other,2023-03-03,5,5,5,5,I stopped being cranky and moody and tired,1,1
Ashwagandha,Raeko,35-44,less than 1 month,Other,2023-03-02,1,1,1,1,"2 days 2 doses. 

Blood pressure fell to 103/60
Had no energy
Was miserable all day
Lips, throat and mouth swelled.
Hot flushes
Rattled
Slow speech
Slow thinking
Spaces out


Terrible experience that took a further 2 to 3 days to fully recover from.

Was using: 
vitamin D3
Ginseng
B complex

At the time with ashwaganda 
",1,1
Ashwagandha,Maja,,,Other,2023-03-01,5,5,5,5,"Started taking ashwaganda for anxiety, after 3 weeks of use I sleep much better, my hormones got much better, even my blood pressure, Iâm 42 years old tried to get pregnant for years and after I started taking it with 42 I got pregnant, crazy , but I know was the ashwaganda ",1,1
Ashwagandha,Scott ,55-64,less than 1 month,Fatigue,2023-02-24,2.6666666666666665,3,4,1,"Caused me extreme nausea, vomiting and diarrhea.  Started with capsules 3000 MG, thought it must be too high dosage. Switched to 1500 MG gummies, same effect.  I am unable to tolerate it.",1,1
Ashwagandha,Nat in Az,35-44,2 to less than 5 years,Other,2023-02-16,5,5,5,5,"I started very slowly on liquid ashwaganda, just a few drops. We were boating and heading into a remote area. Just a few drops and my anxious thoughts disappeared. I was able to enjoy myself. I have been adjusting my dosage up over a few years. I love the liquid for instant results, but have started taking Herbamama capsules 750 mg for longer lasting effects. (Amazon) I am able to travel and not be anxious. Life changing for me. I do find that I am not as sharp when taking Ashwaganda, so I only take as needed, not everyday. I love that I can rely on a natural remedy and not prescription drugs. No side effects, havenât had a bad experience.",1,1
Ashwagandha,,65-74,less than 1 month,Other,2023-02-15,2.3333333333333335,2,3,2,"Could this be serotonin syndrome? Iâve been having trouble falling asleep lately despite meds Iâve taken for a long time for depression/anxiety, so decided to try adding Ashwaganda, since it was reported to calm a racing mind. Took 300 mg in gummy form (Walgreens), and itâs had the OPPOSITE effect. I feel anxious, jittery, my mind wonât stop racing and Iâve barely had 2 hrs sleep in 48 hours. I wonder if it interacts with my SSRI to cause serotonin syndrome? Iâm stopping it right away and hope it clears my system soon so I can get some sleep! Be very cautious with this if you are taking other meds for psychiatric conditions.",1,1
Ashwagandha,,,,Menopausal symptoms,2023-02-08,1,1,1,1,Naturepath  suggested Ashwagandha to help with menopause issues and I have never been so sick in my life. Vomiting for hours - gave it the benefit of the doubt and waited a few weeks and tried again only to be worse than the first time. Vomited for hours.  After googling found out that if you have a thryoid issue DO NOT TAKE.  I was so sick.,1,1
Ashwagandha,ASB,25-34,less than 1 month,Other,2023-02-07,3.6666666666666665,3,5,3,"I take this four times daily along with my prescribed meds as an add on for my Valium until I see my psychiatrist. I haven't noticed a huge difference yet but I've heard it can take awhile. The first time I tried it it made me panicky but I haven't noticed anything this time besides very very slight sedation and a bit less stress than usual. 
Hoping this evens me out more as time goes on. The gummies taste really good. I take 600mg 4 times a day.",1,1
Ashwagandha,Annie,45-54,less than 1 month,Sleep,2023-02-02,5,5,5,5,"I started taking this for two things, sleep and anxiety. And it worked for me for both! I am taking Life Extension Optimized Ashwagandha which has 10% withanolide. I take per the instructions, 1 2x/day. I have much less anxiety!! And I was in fight or flight for most of the last 8 years which I'm working on. ",1,1
Ashwagandha,,,,Other,2023-01-26,5,5,5,5,I been taking ashwagandha at night before I goes to bed for two day this herbal is so powerful it make you feel brand new the next day and with a lot of energy and it calm you down and very relaxing it like depression left my body I am able to focus more I don't take two only one 500mg amen,1,1
Ashwagandha,Testing nature,25-34,1 to 6 months,Other,2023-01-26,1.6666666666666667,1,3,1,"Iâm an active person who likes to train early morning and late night. I started taking ashwaganda as I heard it naturally boost testosterone, but I would say itâs donât the opposite. Iâm 40 days in for 40 tablets of 500mg and my sex drive has plummeted which is unheard of for me and Iâm struggling to get up and find motivation to do anything. I do suffer with my mental state and find gym helps me manage it, but this stuff it sending me backwards not forward. Perhaps itâs too early days, so I will see the course out as have abbot 20 more tablets left",1,1
